ping_id,vehicle_id,ts_utc,lat,lon,speed_kmh,heading_deg,soc_pct
30039,EV000614,2026-06-08T07:58:00Z,52.43251,13.32175,88.7,277.7,96.1
30040,EV000614,2026-06-08T08:10:00Z,52.51272,13.32583,59.7,221.0,94.5
30041,EV000614,2026-06-08T08:22:00Z,52.4593,13.30732,37.6,233.3,93.2
30042,EV000614,2026-06-08T08:34:00Z,52.44529,13.50838,0.1,208.8,96.6
30043,EV000614,2026-06-08T08:46:00Z,52.44535,13.5083,1.9,208.4,100.0
30044,EV000614,2026-06-08T08:58:00Z,52.5062,13.49219,104.6,86.1,98.7
30045,EV000614,2026-06-08T09:10:00Z,52.44363,13.59641,59.4,35.9,97.0
30046,EV000614,2026-06-08T09:22:00Z,52.58742,13.35606,1.2,168.3,97.0
30047,EV000614,2026-06-08T09:34:00Z,52.58747,13.35626,1.6,178.8,97.0
30048,EV000614,2026-06-08T09:46:00Z,52.58746,13.35615,1.5,,97.0
30049,EV000614,2026-06-08T09:58:00Z,52.56126,13.33472,80.1,16.0,96.3
30050,EV000614,2026-06-08T10:10:00Z,52.59732,13.35407,35.9,226.2,94.5
30051,EV000614,2026-06-08T10:22:00Z,52.66494,13.33783,1.2,,97.2
30052,EV000614,2026-06-08T10:34:00Z,52.66492,13.33779,1.7,300.1,100.0
30053,EV000614,2026-06-08T10:46:00Z,52.65135,13.3569,57.3,146.3,99.3
30054,EV000615,2026-06-08T00:29:00Z,45.81086,4.76322,0.0,52.9,45.8
30055,EV000615,2026-06-08T00:41:00Z,45.81103,4.76325,0.2,51.0,45.8
30056,EV000615,2026-06-08T00:53:00Z,45.79997,4.71891,93.1,322.4,45.0
30057,EV000615,2026-06-08T01:05:00Z,45.80174,4.76278,60.4,169.2,43.4
30058,EV000615,2026-06-08T01:17:00Z,45.82434,4.72742,96.5,38.2,42.9
30059,EV000615,2026-06-08T01:29:00Z,45.72534,4.79475,1.0,44.4,55.5
30060,EV000615,2026-06-08T01:41:00Z,45.72533,4.79476,2.3,44.4,68.0
30061,EV000615,2026-06-08T01:53:00Z,45.72999,4.79272,25.8,320.3,66.1
30062,EV000615,2026-06-08T02:05:00Z,45.7807,4.87638,2.8,242.9,66.1
30063,EV000615,2026-06-08T02:17:00Z,45.78074,4.87643,0.2,249.2,66.1
30064,EV000615,2026-06-08T02:29:00Z,45.78078,4.87641,2.0,240.4,66.1
30065,EV000615,2026-06-08T02:41:00Z,45.78073,4.87636,0.1,247.1,66.1
30066,EV000615,2026-06-08T02:53:00Z,45.78081,4.87633,1.9,238.3,66.1
30067,EV000615,2026-06-08T03:05:00Z,45.78076,4.8764,1.6,245.4,66.1
30068,EV000615,2026-06-08T03:17:00Z,45.80024,4.90717,80.9,194.5,64.4
30069,EV000615,2026-06-08T03:29:00Z,45.86924,4.87052,1.2,,79.7
30070,EV000615,2026-06-08T03:41:00Z,45.8694,4.87063,0.7,270.9,95.0
30071,EV000615,2026-06-08T03:53:00Z,45.87196,4.83242,70.2,296.5,94.1
30072,EV000615,2026-06-08T04:05:00Z,45.90139,4.85124,83.3,121.1,93.4
30073,EV000615,2026-06-08T04:17:00Z,45.87705,4.75541,98.7,294.9,92.5
30074,EV000615,2026-06-08T04:29:00Z,45.72095,4.79389,3.0,96.5,92.5
30075,EV000615,2026-06-08T04:41:00Z,45.72094,4.79383,2.5,102.9,92.5
30076,EV000615,2026-06-08T04:53:00Z,45.72101,4.79386,0.4,86.3,92.5
30077,EV000615,2026-06-08T05:05:00Z,45.721,4.794,0.3,93.6,92.5
30078,EV000615,2026-06-08T05:17:00Z,45.68518,4.81597,61.1,217.5,91.9
30079,EV000615,2026-06-08T05:29:00Z,45.73989,4.83656,0.6,197.9,94.0
30080,EV000615,2026-06-08T05:41:00Z,45.73987,4.83663,1.3,180.0,96.0
30081,EV000615,2026-06-08T05:53:00Z,45.74002,4.8367,1.4,189.6,98.0
30082,EV000615,2026-06-08T06:05:00Z,45.73995,4.83673,2.6,179.0,100.0
30083,EV000615,2026-06-08T06:17:00Z,45.7345,4.81978,101.5,36.9,99.2
30084,EV000615,2026-06-08T06:29:00Z,45.61193,4.77953,2.0,54.2,99.2
30085,EV000615,2026-06-08T06:41:00Z,45.61198,4.77954,2.9,57.8,99.2
30086,EV000615,2026-06-08T06:53:00Z,45.61197,4.77966,1.4,55.1,99.2
30087,EV000615,2026-06-08T07:05:00Z,45.61197,4.7795,2.3,70.2,99.2
30088,EV000615,2026-06-08T07:17:00Z,45.61193,4.77949,2.5,54.3,99.2
30089,EV000615,2026-06-08T07:29:00Z,45.61199,4.77964,0.3,,99.2
30090,EV000615,2026-06-08T07:41:00Z,45.63165,4.79574,72.8,212.1,97.9
30091,EV000615,2026-06-08T07:53:00Z,45.62538,4.78948,25.6,221.0,97.2
30092,EV000615,2026-06-08T08:05:00Z,45.74955,4.88345,0.4,259.8,97.2
30093,EV000615,2026-06-08T08:17:00Z,45.74955,4.88332,1.8,252.9,97.2
30094,EV000615,2026-06-08T08:29:00Z,45.74956,4.88329,0.2,260.6,97.2
30095,EV000615,2026-06-08T08:41:00Z,45.74961,4.88322,0.6,260.3,97.2
30096,EV000615,2026-06-08T08:53:00Z,45.73117,4.9354,57.9,106.4,95.2
30097,EV000615,2026-06-08T09:05:00Z,45.75995,4.86641,99.6,152.6,93.4
30098,EV000615,2026-06-08T09:17:00Z,45.74299,4.84589,63.8,48.6,92.5
30099,EV000615,2026-06-08T09:29:00Z,45.84531,4.83661,1.9,114.0,92.5
30100,EV000615,2026-06-08T09:41:00Z,45.8453,4.8364,0.7,118.1,92.5
30101,EV000615,2026-06-08T09:53:00Z,45.87729,4.81072,99.8,303.2,91.3
30102,EV000616,2026-06-08T02:20:00Z,43.32367,5.3714,2.2,146.9,60.8
30103,EV000616,2026-06-08T02:32:00Z,43.32359,5.37142,0.9,,60.8
30104,EV000616,2026-06-08T02:44:00Z,43.32377,5.37148,0.8,160.3,60.8
30105,EV000616,2026-06-08T02:56:00Z,43.32366,5.37148,0.6,161.8,60.8
30106,EV000616,2026-06-08T03:08:00Z,43.32361,5.37137,1.2,159.1,60.8
30107,EV000616,2026-06-08T03:20:00Z,43.31704,5.38209,41.0,107.1,58.8
30108,EV000616,2026-06-08T03:32:00Z,43.33487,5.37881,102.2,315.9,57.5
30109,EV000616,2026-06-08T03:44:00Z,43.39806,5.41835,75.4,340.4,57.0
30110,EV000616,2026-06-08T03:56:00Z,43.28867,5.35093,1.7,335.6,57.0
30111,EV000616,2026-06-08T04:08:00Z,43.28868,5.35092,1.2,332.5,57.0
30112,EV000616,2026-06-08T04:20:00Z,43.28875,5.35104,1.1,341.1,57.0
30113,EV000616,2026-06-08T04:32:00Z,43.28866,5.35094,0.5,332.1,57.0
30114,EV000616,2026-06-08T04:44:00Z,43.2887,5.35098,1.3,339.1,57.0
30115,EV000616,2026-06-08T04:56:00Z,43.28869,5.35095,0.4,330.7,57.0
30116,EV000616,2026-06-08T05:08:00Z,43.28868,5.35083,2.4,336.6,57.0
30117,EV000616,2026-06-08T05:20:00Z,43.32935,5.3089,62.0,357.7,54.8
30118,EV000616,2026-06-08T05:32:00Z,43.28449,5.37244,25.8,70.6,52.9
30119,EV000616,2026-06-08T05:44:00Z,43.3307,5.25415,0.2,134.3,52.9
30120,EV000616,2026-06-08T05:56:00Z,43.33061,5.25402,0.7,123.0,52.9
30121,EV000616,2026-06-08T06:08:00Z,43.33068,5.25411,0.7,130.0,52.9
30122,EV000616,2026-06-08T06:20:00Z,43.33067,5.25408,2.9,110.9,52.9
30123,EV000616,2026-06-08T06:32:00Z,43.33073,5.25399,1.3,121.0,52.9
30124,EV000616,2026-06-08T06:44:00Z,43.33067,5.25406,1.7,123.8,52.9
30125,EV000616,2026-06-08T06:56:00Z,43.33062,5.25403,2.1,124.3,52.9
30126,EV000616,2026-06-08T07:08:00Z,43.30803,5.24551,95.5,215.7,51.8
30127,EV000616,2026-06-08T07:20:00Z,43.25707,5.3807,2.3,14.4,51.8
30128,EV000616,2026-06-08T07:32:00Z,43.25707,5.38051,0.7,10.8,51.8
30129,EV000616,2026-06-08T07:44:00Z,43.25707,5.38056,0.7,15.3,51.8
30130,EV000616,2026-06-08T07:56:00Z,43.25699,5.38056,0.2,9.4,51.8
30131,EV000616,2026-06-08T08:08:00Z,43.26205,5.41691,63.3,118.0,51.2
30132,EV000616,2026-06-08T08:20:00Z,43.23382,5.36694,110.5,160.1,49.8
30133,EV000616,2026-06-08T08:32:00Z,43.26877,5.45038,50.8,54.5,48.5
30134,EV000616,2026-06-08T08:44:00Z,43.32513,5.3717,1.8,,48.5
30135,EV000616,2026-06-08T08:56:00Z,43.32522,5.37176,2.8,,48.5
30136,EV000616,2026-06-08T09:08:00Z,43.32505,5.3718,2.7,,48.5
30137,EV000616,2026-06-08T09:20:00Z,43.31907,5.36047,35.7,332.7,46.9
30138,EV000616,2026-06-08T09:32:00Z,43.14284,5.17013,2.7,135.6,46.9
30139,EV000616,2026-06-08T09:44:00Z,43.14293,5.17028,2.2,118.1,46.9
30140,EV000616,2026-06-08T09:56:00Z,43.14277,5.17007,0.3,114.8,46.9
30141,EV000616,2026-06-08T10:08:00Z,43.14284,5.17009,0.2,123.9,46.9
30142,EV000616,2026-06-08T10:20:00Z,43.14271,5.1702,2.6,139.0,46.9
30143,EV000616,2026-06-08T10:32:00Z,43.14294,5.17025,2.5,116.0,46.9
30144,EV000616,2026-06-08T10:44:00Z,43.14284,5.17012,1.3,,46.9
30145,EV000616,2026-06-08T10:56:00Z,43.16775,5.15654,73.9,1.0,45.4
30146,EV000616,2026-06-08T11:08:00Z,43.12843,5.13984,55.2,345.5,43.3
30147,EV000617,2026-06-08T02:12:00Z,44.96266,7.724,0.9,132.9,60.5
30148,EV000617,2026-06-08T02:24:00Z,44.96265,7.72385,2.0,127.3,60.5
30149,EV000617,2026-06-08T02:36:00Z,44.96258,7.72404,2.7,121.7,60.5
30150,EV000617,2026-06-08T02:48:00Z,44.9627,7.7238,0.4,127.3,60.5
30151,EV000617,2026-06-08T03:00:00Z,44.96263,7.72385,0.6,,60.5
30152,EV000617,2026-06-08T03:12:00Z,45.0091,7.79728,41.9,206.5,59.9
30153,EV000617,2026-06-08T03:24:00Z,44.94743,7.71253,71.0,249.9,58.4
30154,EV000617,2026-06-08T03:36:00Z,45.03934,7.63156,0.8,165.5,58.4
30155,EV000617,2026-06-08T03:48:00Z,45.03933,7.63145,1.8,173.0,58.4
30156,EV000617,2026-06-08T04:00:00Z,45.0393,7.63144,2.0,162.9,58.4
30157,EV000617,2026-06-08T04:12:00Z,45.01028,7.66646,93.8,95.8,56.4
30158,EV000617,2026-06-08T04:24:00Z,45.04553,7.60917,52.3,26.8,55.4
30159,EV000617,2026-06-08T04:36:00Z,44.99266,7.62175,46.6,314.3,54.7
30160,EV000617,2026-06-08T04:48:00Z,45.12334,7.55646,0.1,188.0,54.7
30161,EV000617,2026-06-08T05:00:00Z,45.1233,7.55651,1.2,181.3,54.7
30162,EV000617,2026-06-08T05:12:00Z,45.15846,7.54844,66.6,3.8,52.6
30163,EV000617,2026-06-08T05:24:00Z,45.11655,7.49757,56.9,129.3,51.4
30164,EV000617,2026-06-08T05:36:00Z,44.96154,7.72773,0.8,,59.0
30165,EV000617,2026-06-08T05:48:00Z,44.96147,7.72783,0.6,44.5,66.5
30166,EV000617,2026-06-08T06:00:00Z,44.96151,7.72784,1.6,34.9,74.0
30167,EV000617,2026-06-08T06:12:00Z,44.98641,7.70779,68.1,317.6,73.6
30168,EV000617,2026-06-08T06:24:00Z,44.95776,7.74722,38.9,319.0,71.9
30169,EV000617,2026-06-08T06:36:00Z,44.96111,7.83752,113.8,347.6,70.2
30170,EV000617,2026-06-08T06:48:00Z,44.96306,7.72427,1.4,,76.2
30171,EV000617,2026-06-08T07:00:00Z,44.96303,7.72417,0.7,166.1,82.1
30172,EV000617,2026-06-08T07:12:00Z,44.9629,7.72432,0.2,,88.1
30173,EV000617,2026-06-08T07:24:00Z,44.96303,7.72428,2.8,159.2,94.0
30174,EV000617,2026-06-08T07:36:00Z,44.96305,7.72426,2.1,153.0,100.0
30175,EV000617,2026-06-08T07:48:00Z,44.97607,7.69725,55.7,11.9,98.4
30176,EV000617,2026-06-08T08:00:00Z,45.14923,7.61329,1.2,,99.2
30177,EV000617,2026-06-08T08:12:00Z,45.14925,7.61314,2.7,,100.0
30178,EV000617,2026-06-08T08:24:00Z,45.15358,7.63614,59.9,334.4,98.3
30179,EV000617,2026-06-08T08:36:00Z,45.08761,7.77111,0.1,264.6,98.3
30180,EV000617,2026-06-08T08:48:00Z,45.08759,7.77108,1.7,272.4,98.3
30181,EV000617,2026-06-08T09:00:00Z,45.08759,7.77108,2.4,258.2,98.3
30182,EV000617,2026-06-08T09:12:00Z,45.08766,7.77124,1.5,,98.3
30183,EV000617,2026-06-08T09:24:00Z,45.08756,7.77105,0.2,267.5,98.3
30184,EV000617,2026-06-08T09:36:00Z,45.0876,7.77111,0.6,,98.3
30185,EV000617,2026-06-08T09:48:00Z,45.0876,7.77113,2.6,263.2,98.3
30186,EV000617,2026-06-08T10:00:00Z,45.11943,7.80737,26.6,235.1,97.5
30187,EV000617,2026-06-08T10:12:00Z,44.95997,7.72674,2.5,62.9,97.9
30188,EV000617,2026-06-08T10:24:00Z,44.95988,7.72665,0.7,74.9,98.2
30189,EV000617,2026-06-08T10:36:00Z,44.95993,7.72668,2.8,71.1,98.6
30190,EV000617,2026-06-08T10:48:00Z,44.95983,7.72661,2.5,74.5,98.9
30191,EV000617,2026-06-08T11:00:00Z,44.95984,7.72666,1.5,,99.3
30192,EV000617,2026-06-08T11:12:00Z,44.95966,7.7266,0.3,74.0,99.6
30193,EV000617,2026-06-08T11:24:00Z,44.95982,7.72669,2.0,61.7,100.0
30194,EV000617,2026-06-08T11:36:00Z,44.94163,7.72168,35.0,151.7,98.1
30195,EV000617,2026-06-08T11:48:00Z,44.93923,7.77499,25.9,262.4,96.0
30196,EV000617,2026-06-08T12:00:00Z,44.97352,7.62795,114.7,339.9,94.3
30197,EV000618,2026-06-08T02:31:00Z,53.48818,10.04521,0.8,29.2,93.0
30198,EV000618,2026-06-08T02:43:00Z,53.48806,10.04522,2.7,24.3,100.0
30199,EV000618,2026-06-08T02:55:00Z,53.50534,10.13252,114.8,294.9,99.3
30200,EV000618,2026-06-08T03:07:00Z,53.50478,10.0245,54.7,15.2,98.6
30201,EV000618,2026-06-08T03:19:00Z,53.5197,10.11803,31.9,58.7,96.4
30202,EV000618,2026-06-08T03:31:00Z,53.54936,10.00497,2.3,134.0,96.4
30203,EV000618,2026-06-08T03:43:00Z,53.54937,10.00491,2.4,139.6,96.4
30204,EV000618,2026-06-08T03:55:00Z,53.54943,10.00496,1.4,131.4,96.4
30205,EV000618,2026-06-08T04:07:00Z,53.54925,10.00503,1.3,135.5,96.4
30206,EV000618,2026-06-08T04:19:00Z,53.5494,10.00506,1.5,129.4,96.4
30207,EV000618,2026-06-08T04:31:00Z,53.54981,10.02715,83.6,332.2,94.2
30208,EV000618,2026-06-08T04:43:00Z,53.5545,10.02334,0.6,62.0,97.1
30209,EV000618,2026-06-08T04:55:00Z,53.55449,10.0234,2.0,,100.0
30210,EV000618,2026-06-08T05:07:00Z,53.57035,9.99314,81.5,248.2,98.2
30211,EV000618,2026-06-08T05:19:00Z,53.56365,10.07849,95.0,108.3,96.8
30212,EV000618,2026-06-08T05:31:00Z,53.51822,10.05134,2.6,338.9,96.8
30213,EV000618,2026-06-08T05:43:00Z,53.51818,10.05132,1.0,349.7,96.8
30214,EV000618,2026-06-08T05:55:00Z,53.51821,10.05135,0.5,346.6,96.8
30215,EV000618,2026-06-08T06:07:00Z,53.49949,10.05633,108.1,234.8,96.3
30216,EV000618,2026-06-08T06:19:00Z,53.57588,10.00011,0.4,236.1,96.3
30217,EV000618,2026-06-08T06:31:00Z,53.57587,10.00007,1.8,237.7,96.3
30218,EV000618,2026-06-08T06:43:00Z,53.57588,10.00013,2.9,227.0,96.3
30219,EV000618,2026-06-08T06:55:00Z,53.57589,10.00013,0.6,222.8,96.3
30220,EV000618,2026-06-08T07:07:00Z,53.57589,10.00015,1.0,,96.3
30221,EV000618,2026-06-08T07:19:00Z,53.57587,10.00021,1.5,234.9,96.3
30222,EV000618,2026-06-08T07:31:00Z,53.57591,10.00028,1.3,240.5,96.3
30223,EV000618,2026-06-08T07:43:00Z,53.57158,9.93526,31.6,177.8,95.3
30224,EV000618,2026-06-08T07:55:00Z,53.56259,9.99095,108.6,104.1,93.4
30225,EV000618,2026-06-08T08:07:00Z,53.59581,10.02795,37.5,322.2,91.3
30226,EV000618,2026-06-08T08:19:00Z,53.60187,9.94903,2.1,294.8,91.3
30227,EV000618,2026-06-08T08:31:00Z,53.60173,9.94905,0.9,289.4,91.3
30228,EV000618,2026-06-08T08:43:00Z,53.57448,10.02572,46.6,238.4,90.0
30229,EV000618,2026-06-08T08:55:00Z,53.58076,9.88038,26.7,233.1,88.2
30230,EV000618,2026-06-08T09:07:00Z,53.63223,9.91071,77.0,338.9,86.5
30231,EV000618,2026-06-08T09:19:00Z,53.43903,9.96842,2.7,36.6,86.5
30232,EV000618,2026-06-08T09:31:00Z,53.43915,9.96832,2.8,33.8,86.5
30233,EV000618,2026-06-08T09:43:00Z,53.43917,9.9684,0.8,40.3,86.5
30234,EV000618,2026-06-08T09:55:00Z,53.43915,9.96837,1.7,39.6,86.5
30235,EV000618,2026-06-08T10:07:00Z,53.4392,9.96841,2.8,44.9,86.5
30236,EV000618,2026-06-08T10:19:00Z,53.43917,9.96849,1.9,,86.5
30237,EV000618,2026-06-08T10:31:00Z,53.43918,9.96838,1.4,36.6,86.5
30238,EV000618,2026-06-08T10:43:00Z,53.45137,9.97068,78.0,44.8,84.8
30239,EV000618,2026-06-08T10:55:00Z,53.46002,9.97776,52.5,180.2,84.2
30240,EV000618,2026-06-08T11:07:00Z,53.53803,10.04303,1.6,116.7,84.2
30241,EV000618,2026-06-08T11:19:00Z,53.5379,10.04323,1.7,106.9,84.2
30242,EV000618,2026-06-08T11:31:00Z,53.53807,10.04304,2.6,110.8,84.2
30243,EV000618,2026-06-08T11:43:00Z,53.53807,10.04303,2.8,108.6,84.2
30244,EV000618,2026-06-08T11:55:00Z,53.5381,10.04306,1.6,102.4,84.2
30245,EV000618,2026-06-08T12:07:00Z,53.54836,10.05559,102.8,302.3,82.2
30246,EV000618,2026-06-08T12:19:00Z,53.55313,9.94771,105.9,153.7,80.0
30247,EV000618,2026-06-08T12:31:00Z,53.48735,10.07974,57.2,58.2,79.2
30248,EV000618,2026-06-08T12:43:00Z,53.54293,10.04118,1.4,29.4,79.2
30249,EV000618,2026-06-08T12:55:00Z,53.54296,10.04112,1.7,30.6,79.2
30250,EV000618,2026-06-08T13:07:00Z,53.49708,10.17242,61.9,285.9,77.9
30251,EV000618,2026-06-08T13:19:00Z,53.54429,10.0824,87.5,170.0,76.2
30252,EV000619,2026-06-08T00:30:00Z,51.14549,6.82763,0.1,341.9,68.1
30253,EV000619,2026-06-08T00:42:00Z,51.14563,6.82775,1.6,330.0,79.1
30254,EV000619,2026-06-08T00:54:00Z,51.11627,6.84339,37.9,210.3,77.8
30255,EV000619,2026-06-08T01:06:00Z,51.14467,6.87561,38.9,308.2,77.2
30256,EV000619,2026-06-08T01:18:00Z,51.20512,6.8008,2.3,43.6,77.2
30257,EV000619,2026-06-08T01:30:00Z,51.20506,6.80089,0.5,43.6,77.2
30258,EV000619,2026-06-08T01:42:00Z,51.20515,6.80086,1.3,50.0,77.2
30259,EV000619,2026-06-08T01:54:00Z,51.20519,6.80086,2.1,57.0,77.2
30260,EV000619,2026-06-08T02:06:00Z,51.20501,6.80085,1.7,45.1,77.2
30261,EV000619,2026-06-08T02:18:00Z,51.19118,6.82566,38.4,200.2,75.2
30262,EV000619,2026-06-08T02:30:00Z,51.18105,6.7902,48.6,71.3,74.8
30263,EV000619,2026-06-08T02:42:00Z,51.1998,6.75655,52.0,115.4,73.8
30264,EV000619,2026-06-08T02:54:00Z,51.14549,6.82806,0.2,331.7,82.9
30265,EV000619,2026-06-08T03:06:00Z,51.14549,6.82823,0.1,337.0,91.9
30266,EV000619,2026-06-08T03:18:00Z,51.17636,6.8703,68.1,223.6,91.2
30267,EV000619,2026-06-08T03:30:00Z,51.14441,6.83243,83.8,117.2,89.7
30268,EV000619,2026-06-08T03:42:00Z,51.161,6.88223,82.3,168.8,87.7
30269,EV000619,2026-06-08T03:54:00Z,51.30677,6.86806,0.9,138.7,87.7
30270,EV000619,2026-06-08T04:06:00Z,51.30678,6.86807,0.7,124.9,87.7
30271,EV000619,2026-06-08T04:18:00Z,51.27271,6.89056,47.1,302.9,85.8
30272,EV000619,2026-06-08T04:30:00Z,51.29119,6.9497,85.3,196.9,85.0
30273,EV000619,2026-06-08T04:42:00Z,51.14599,6.82799,2.4,9.5,85.0
30274,EV000619,2026-06-08T04:54:00Z,51.14597,6.82798,2.6,27.5,85.0
30275,EV000619,2026-06-08T05:06:00Z,51.14596,6.82792,0.0,7.5,85.0
30276,EV000619,2026-06-08T05:18:00Z,51.14594,6.82809,0.2,10.2,85.0
30277,EV000619,2026-06-08T05:30:00Z,51.14594,6.82799,2.4,22.2,85.0
30278,EV000619,2026-06-08T05:42:00Z,51.1459,6.82796,1.0,31.1,85.0
30279,EV000619,2026-06-08T05:54:00Z,51.14594,6.82799,1.3,,85.0
30280,EV000619,2026-06-08T06:06:00Z,51.16694,6.81175,88.2,161.2,84.5
30281,EV000619,2026-06-08T06:18:00Z,51.24679,6.62575,2.7,286.4,84.5
30282,EV000619,2026-06-08T06:30:00Z,51.24674,6.62579,0.8,281.7,84.5
30283,EV000619,2026-06-08T06:42:00Z,51.24671,6.62585,0.8,290.2,84.5
30284,EV000619,2026-06-08T06:54:00Z,51.24672,6.62564,1.6,299.9,84.5
30285,EV000619,2026-06-08T07:06:00Z,51.24689,6.62575,1.8,282.8,84.5
30286,EV000619,2026-06-08T07:18:00Z,51.24676,6.62579,2.8,,84.5
30287,EV000619,2026-06-08T07:30:00Z,51.26887,6.66691,50.9,226.4,83.8
30288,EV000619,2026-06-08T07:42:00Z,51.22688,6.58684,35.9,149.2,81.7
30289,EV000620,2026-06-08T01:53:00Z,48.15843,16.25325,1.6,,86.0
30290,EV000620,2026-06-08T02:05:00Z,48.15857,16.25312,0.3,309.3,86.0
30291,EV000620,2026-06-08T02:17:00Z,48.15849,16.25336,1.8,297.6,86.0
30292,EV000620,2026-06-08T02:29:00Z,48.19761,16.25902,76.1,122.1,85.0
30293,EV000620,2026-06-08T02:41:00Z,48.13585,16.30873,99.8,132.0,82.9
30294,EV000620,2026-06-08T02:53:00Z,48.19047,16.27475,112.3,156.6,82.3
30295,EV000620,2026-06-08T03:05:00Z,48.1576,16.32579,1.2,326.6,82.3
30296,EV000620,2026-06-08T03:17:00Z,48.15758,16.32603,1.2,325.1,82.3
30297,EV000620,2026-06-08T03:29:00Z,48.15765,16.32608,1.2,,82.3
30298,EV000620,2026-06-08T03:41:00Z,48.15756,16.32599,0.4,331.3,82.3
30299,EV000620,2026-06-08T03:53:00Z,48.15761,16.32606,1.3,334.5,82.3
30300,EV000620,2026-06-08T04:05:00Z,48.1576,16.32593,0.7,,82.3
30301,EV000620,2026-06-08T04:17:00Z,48.1576,16.32592,1.9,322.8,82.3
30302,EV000620,2026-06-08T04:29:00Z,48.14172,16.31242,67.6,116.0,81.8
30303,EV000620,2026-06-08T04:41:00Z,48.12124,16.34577,107.0,203.0,80.9
30304,EV000620,2026-06-08T04:53:00Z,48.11691,16.34308,2.2,,80.9
30305,EV000620,2026-06-08T05:05:00Z,48.11703,16.34314,3.0,187.7,80.9
30306,EV000620,2026-06-08T05:17:00Z,48.11701,16.343,2.8,,80.9
30307,EV000620,2026-06-08T05:29:00Z,48.117,16.34299,2.5,202.7,80.9
30308,EV000620,2026-06-08T05:41:00Z,48.10067,16.28032,67.0,243.7,79.7
30309,EV000620,2026-06-08T05:53:00Z,48.12348,16.31679,92.2,242.6,78.6
30310,EV000620,2026-06-08T06:05:00Z,48.19313,16.39821,2.7,50.3,78.6
30311,EV000620,2026-06-08T06:17:00Z,48.19306,16.39828,2.7,36.8,78.6
30312,EV000620,2026-06-08T06:29:00Z,48.19307,16.39822,0.5,,78.6
30313,EV000620,2026-06-08T06:41:00Z,48.17739,16.37914,87.9,261.5,76.9
30314,EV000620,2026-06-08T06:53:00Z,48.19473,16.30354,42.4,83.6,75.2
30315,EV000620,2026-06-08T07:05:00Z,48.20483,16.42574,76.1,247.6,74.4
30316,EV000620,2026-06-08T07:17:00Z,48.15198,16.32324,1.4,197.7,74.4
30317,EV000620,2026-06-08T07:29:00Z,48.15183,16.3231,1.9,194.3,74.4
30318,EV000620,2026-06-08T07:41:00Z,48.15184,16.32297,2.7,201.5,74.4
30319,EV000620,2026-06-08T07:53:00Z,48.15177,16.32306,2.5,196.7,74.4
30320,EV000620,2026-06-08T08:05:00Z,48.15185,16.32303,2.4,197.1,74.4
30321,EV000620,2026-06-08T08:17:00Z,48.1389,16.38819,73.2,115.7,73.5
30322,EV000620,2026-06-08T08:29:00Z,48.15573,16.32367,1.2,127.3,76.8
30323,EV000620,2026-06-08T08:41:00Z,48.15575,16.32359,1.9,122.0,80.1
30324,EV000620,2026-06-08T08:53:00Z,48.15583,16.32366,2.8,120.9,83.4
30325,EV000620,2026-06-08T09:05:00Z,48.15562,16.32377,2.6,125.3,86.8
30326,EV000620,2026-06-08T09:17:00Z,48.15572,16.32379,1.4,116.0,90.1
30327,EV000620,2026-06-08T09:29:00Z,48.15575,16.32388,0.3,124.9,93.4
30328,EV000620,2026-06-08T09:41:00Z,48.17723,16.34184,72.2,164.3,92.7
30329,EV000620,2026-06-08T09:53:00Z,48.13766,16.31031,86.9,6.4,90.8
30330,EV000620,2026-06-08T10:05:00Z,48.13048,16.32976,63.6,307.4,90.2
30331,EV000620,2026-06-08T10:17:00Z,48.14786,16.36884,0.2,103.6,90.2
30332,EV000620,2026-06-08T10:29:00Z,48.14793,16.36887,0.2,112.9,90.2
30333,EV000620,2026-06-08T10:41:00Z,48.14789,16.36888,0.0,107.1,90.2
30334,EV000620,2026-06-08T10:53:00Z,48.14784,16.36893,1.5,,90.2
30335,EV000620,2026-06-08T11:05:00Z,48.14786,16.36884,1.1,105.7,90.2
30336,EV000620,2026-06-08T11:17:00Z,48.1479,16.36901,1.7,112.0,90.2
30337,EV000620,2026-06-08T11:29:00Z,48.11914,16.29968,58.1,205.9,88.3
30338,EV000621,2026-06-08T00:41:00Z,53.54532,9.93272,2.8,292.9,79.6
30339,EV000621,2026-06-08T00:53:00Z,53.54534,9.93282,1.6,,79.6
30340,EV000621,2026-06-08T01:05:00Z,53.5452,9.93274,0.0,,79.6
30341,EV000621,2026-06-08T01:17:00Z,53.54528,9.93282,1.7,291.8,79.6
30342,EV000621,2026-06-08T01:29:00Z,53.54533,9.93272,1.3,301.8,79.6
30343,EV000621,2026-06-08T01:41:00Z,53.54516,9.93278,2.4,,79.6
30344,EV000621,2026-06-08T01:53:00Z,53.5453,9.93274,2.5,,79.6
30345,EV000621,2026-06-08T02:05:00Z,53.56073,9.92252,80.6,327.3,78.2
30346,EV000621,2026-06-08T02:17:00Z,53.65799,9.75673,0.2,124.1,78.2
30347,EV000621,2026-06-08T02:29:00Z,53.658,9.75666,0.0,,78.2
30348,EV000621,2026-06-08T02:41:00Z,53.65791,9.75665,1.5,128.2,78.2
30349,EV000621,2026-06-08T02:53:00Z,53.65793,9.75633,1.9,116.0,78.2
30350,EV000621,2026-06-08T03:05:00Z,53.61363,9.78039,93.6,184.6,76.8
